"","Address","Port","Packets","Bytes","Tx.Packets","Tx.Bytes","Rx.Packets","Rx.Bytes","Latitude","Longitude"
"63618","192.168.12.51",61254,21,1134,21,1134,0,0,"-","-"
"63619","192.168.12.51",61255,22,1188,22,1188,0,0,"-","-"
"63620","192.168.12.51",61256,22,1188,22,1188,0,0,"-","-"
"63621","192.168.12.51",61257,22,1188,22,1188,0,0,"-","-"
"63622","192.168.12.51",61258,22,1188,22,1188,0,0,"-","-"
"63623","192.168.12.51",61259,22,1188,22,1188,0,0,"-","-"
"63624","192.168.12.51",61260,22,1188,22,1188,0,0,"-","-"
"63625","192.168.12.51",61261,22,1188,22,1188,0,0,"-","-"
"63626","192.168.12.51",61262,22,1188,22,1188,0,0,"-","-"
"63627","192.168.12.51",61263,22,1188,22,1188,0,0,"-","-"
"63628","192.168.12.51",61264,22,1188,22,1188,0,0,"-","-"
"63629","192.168.12.51",61265,22,1188,22,1188,0,0,"-","-"
"63630","192.168.12.51",61266,22,1188,22,1188,0,0,"-","-"
"63631","192.168.12.51",61267,22,1188,22,1188,0,0,"-","-"
"63632","192.168.12.51",61268,22,1188,22,1188,0,0,"-","-"
"63633","192.168.12.51",61269,22,1188,22,1188,0,0,"-","-"
"63634","192.168.12.51",61270,22,1188,22,1188,0,0,"-","-"
"63635","192.168.12.51",61271,22,1188,22,1188,0,0,"-","-"
"63636","192.168.12.51",61272,22,1188,22,1188,0,0,"-","-"
"63637","192.168.12.51",61273,22,1188,22,1188,0,0,"-","-"
"63638","192.168.12.51",61274,22,1188,22,1188,0,0,"-","-"
"63639","192.168.12.51",61275,22,1188,22,1188,0,0,"-","-"
"63640","192.168.12.51",61276,22,1188,22,1188,0,0,"-","-"
"63641","192.168.12.51",61277,22,1188,22,1188,0,0,"-","-"
"63642","192.168.12.51",61278,22,1188,22,1188,0,0,"-","-"
"63643","192.168.12.51",61279,22,1188,22,1188,0,0,"-","-"
"63644","192.168.12.51",61280,22,1188,22,1188,0,0,"-","-"
"63645","192.168.12.51",61281,22,1188,22,1188,0,0,"-","-"
"63646","192.168.12.51",61282,22,1188,22,1188,0,0,"-","-"
"63647","192.168.12.51",61283,22,1188,22,1188,0,0,"-","-"
"63648","192.168.12.51",61284,22,1188,22,1188,0,0,"-","-"
"63649","192.168.12.51",61285,22,1188,22,1188,0,0,"-","-"
"63650","192.168.12.51",61286,22,1188,22,1188,0,0,"-","-"
"63651","192.168.12.51",61287,22,1188,22,1188,0,0,"-","-"
"63652","192.168.12.51",61288,22,1188,22,1188,0,0,"-","-"
"63653","192.168.12.51",61289,22,1188,22,1188,0,0,"-","-"
"63654","192.168.12.51",61290,22,1188,22,1188,0,0,"-","-"
"63655","192.168.12.51",61291,22,1188,22,1188,0,0,"-","-"
"63656","192.168.12.51",61292,22,1188,22,1188,0,0,"-","-"
"63657","192.168.12.51",61293,22,1188,22,1188,0,0,"-","-"
"63658","192.168.12.51",61294,22,1188,22,1188,0,0,"-","-"
"63659","192.168.12.51",61295,22,1188,22,1188,0,0,"-","-"
"63660","192.168.12.51",61296,22,1188,22,1188,0,0,"-","-"
"63661","192.168.12.51",61297,22,1188,22,1188,0,0,"-","-"
"63662","192.168.12.51",61298,22,1188,22,1188,0,0,"-","-"
"63663","192.168.12.51",61299,22,1188,22,1188,0,0,"-","-"
"63664","192.168.12.51",61300,22,1188,22,1188,0,0,"-","-"
"63665","192.168.12.51",61301,22,1188,22,1188,0,0,"-","-"
"63666","192.168.12.51",61302,22,1188,22,1188,0,0,"-","-"
"63667","192.168.12.51",61303,22,1188,22,1188,0,0,"-","-"
"63668","192.168.12.51",61304,22,1188,22,1188,0,0,"-","-"
"63669","192.168.12.51",61305,22,1188,22,1188,0,0,"-","-"
"63670","192.168.12.51",61306,22,1188,22,1188,0,0,"-","-"
"63671","192.168.12.51",61307,22,1188,22,1188,0,0,"-","-"
"63672","192.168.12.51",61308,22,1188,22,1188,0,0,"-","-"
"63673","192.168.12.51",61309,22,1188,22,1188,0,0,"-","-"
"63674","192.168.12.51",61310,22,1188,22,1188,0,0,"-","-"
"63675","192.168.12.51",61311,22,1188,22,1188,0,0,"-","-"
"63676","192.168.12.51",61312,22,1188,22,1188,0,0,"-","-"
"63677","192.168.12.51",61313,22,1188,22,1188,0,0,"-","-"
"63678","192.168.12.51",61314,22,1188,22,1188,0,0,"-","-"
"63679","192.168.12.51",61315,22,1188,22,1188,0,0,"-","-"
"63680","192.168.12.51",61316,22,1188,22,1188,0,0,"-","-"
"63681","192.168.12.51",61317,22,1188,22,1188,0,0,"-","-"
"63682","192.168.12.51",61318,22,1188,22,1188,0,0,"-","-"
"63683","192.168.12.51",61319,22,1188,22,1188,0,0,"-","-"
"63684","192.168.12.51",61320,22,1188,22,1188,0,0,"-","-"
"63685","192.168.12.51",61321,22,1188,22,1188,0,0,"-","-"
"63686","192.168.12.51",61322,22,1188,22,1188,0,0,"-","-"
"63687","192.168.12.51",61323,22,1188,22,1188,0,0,"-","-"
"63688","192.168.12.51",61324,22,1188,22,1188,0,0,"-","-"
"63689","192.168.12.51",61325,22,1188,22,1188,0,0,"-","-"
"63690","192.168.12.51",61326,22,1188,22,1188,0,0,"-","-"
"63691","192.168.12.51",61327,22,1188,22,1188,0,0,"-","-"
"63692","192.168.12.51",61328,22,1188,22,1188,0,0,"-","-"
"63693","192.168.12.51",61329,22,1188,22,1188,0,0,"-","-"
"63694","192.168.12.51",61330,22,1188,22,1188,0,0,"-","-"
"63695","192.168.12.51",61331,22,1188,22,1188,0,0,"-","-"
"63696","192.168.12.51",61332,22,1188,22,1188,0,0,"-","-"
"63697","192.168.12.51",61333,22,1188,22,1188,0,0,"-","-"
"63698","192.168.12.51",61334,22,1188,22,1188,0,0,"-","-"
"63699","192.168.12.51",61335,22,1188,22,1188,0,0,"-","-"
"63700","192.168.12.51",61336,22,1188,22,1188,0,0,"-","-"
"63701","192.168.12.51",61337,22,1188,22,1188,0,0,"-","-"
"63702","192.168.12.51",61338,22,1188,22,1188,0,0,"-","-"
"63703","192.168.12.51",61339,22,1188,22,1188,0,0,"-","-"
"63704","192.168.12.51",61340,22,1188,22,1188,0,0,"-","-"
"63705","192.168.12.51",61341,22,1188,22,1188,0,0,"-","-"
"63706","192.168.12.51",61342,22,1188,22,1188,0,0,"-","-"
"63707","192.168.12.51",61343,22,1188,22,1188,0,0,"-","-"
"63708","192.168.12.51",61344,22,1188,22,1188,0,0,"-","-"
"63709","192.168.12.51",61345,22,1188,22,1188,0,0,"-","-"
"63710","192.168.12.51",61346,22,1188,22,1188,0,0,"-","-"
"63711","192.168.12.51",61347,22,1188,22,1188,0,0,"-","-"
"63712","192.168.12.51",61348,22,1188,22,1188,0,0,"-","-"
"63713","192.168.12.51",61349,22,1188,22,1188,0,0,"-","-"
"63714","192.168.12.51",61350,22,1188,22,1188,0,0,"-","-"
"63715","192.168.12.51",61351,22,1188,22,1188,0,0,"-","-"
"63716","192.168.12.51",61352,22,1188,22,1188,0,0,"-","-"
"63717","192.168.12.51",61353,22,1188,22,1188,0,0,"-","-"
"63718","192.168.12.51",61354,22,1188,22,1188,0,0,"-","-"
"63719","192.168.12.51",61355,22,1188,22,1188,0,0,"-","-"
"63720","192.168.12.51",61356,22,1188,22,1188,0,0,"-","-"
"63721","192.168.12.51",61357,22,1188,22,1188,0,0,"-","-"
"63722","192.168.12.51",61358,22,1188,22,1188,0,0,"-","-"
"63723","192.168.12.51",61359,22,1188,22,1188,0,0,"-","-"
"63724","192.168.12.51",61360,22,1188,22,1188,0,0,"-","-"
"63725","192.168.12.51",61361,22,1188,22,1188,0,0,"-","-"
"63726","192.168.12.51",61362,22,1188,22,1188,0,0,"-","-"
"63727","192.168.12.51",61363,22,1188,22,1188,0,0,"-","-"
"63728","192.168.12.51",61364,22,1188,22,1188,0,0,"-","-"
"63729","192.168.12.51",61365,22,1188,22,1188,0,0,"-","-"
"63730","192.168.12.51",61366,22,1188,22,1188,0,0,"-","-"
"63731","192.168.12.51",61367,22,1188,22,1188,0,0,"-","-"
"63732","192.168.12.51",61368,22,1188,22,1188,0,0,"-","-"
"63733","192.168.12.51",61369,22,1188,22,1188,0,0,"-","-"
"63734","192.168.12.51",61370,22,1188,22,1188,0,0,"-","-"
"63735","192.168.12.51",61371,22,1188,22,1188,0,0,"-","-"
"63736","192.168.12.51",61372,22,1188,22,1188,0,0,"-","-"
"63737","192.168.12.51",61373,22,1188,22,1188,0,0,"-","-"
"63738","192.168.12.51",61374,22,1188,22,1188,0,0,"-","-"
"63739","192.168.12.51",61375,22,1188,22,1188,0,0,"-","-"
"63740","192.168.12.51",61376,22,1188,22,1188,0,0,"-","-"
"63741","192.168.12.51",61377,22,1188,22,1188,0,0,"-","-"
"63742","192.168.12.51",61378,22,1188,22,1188,0,0,"-","-"
"63743","192.168.12.51",61379,22,1188,22,1188,0,0,"-","-"
"63744","192.168.12.51",61380,22,1188,22,1188,0,0,"-","-"
"63745","192.168.12.51",61381,22,1188,22,1188,0,0,"-","-"
"63746","192.168.12.51",61382,22,1188,22,1188,0,0,"-","-"
"63747","192.168.12.51",61383,22,1188,22,1188,0,0,"-","-"
"63748","192.168.12.51",61384,22,1188,22,1188,0,0,"-","-"
"63749","192.168.12.51",61385,22,1188,22,1188,0,0,"-","-"
"63750","192.168.12.51",61386,22,1188,22,1188,0,0,"-","-"
"63751","192.168.12.51",61387,22,1188,22,1188,0,0,"-","-"
"63752","192.168.12.51",61388,22,1188,22,1188,0,0,"-","-"
"63753","192.168.12.51",61389,22,1188,22,1188,0,0,"-","-"
"63754","192.168.12.51",61390,22,1188,22,1188,0,0,"-","-"
"63755","192.168.12.51",61391,22,1188,22,1188,0,0,"-","-"
"63756","192.168.12.51",61392,22,1188,22,1188,0,0,"-","-"
"63757","192.168.12.51",61393,22,1188,22,1188,0,0,"-","-"
"63758","192.168.12.51",61394,22,1188,22,1188,0,0,"-","-"
"63759","192.168.12.51",61395,22,1188,22,1188,0,0,"-","-"
"63760","192.168.12.51",61396,22,1188,22,1188,0,0,"-","-"
"63761","192.168.12.51",61397,22,1188,22,1188,0,0,"-","-"
"63762","192.168.12.51",61398,22,1188,22,1188,0,0,"-","-"
"63763","192.168.12.51",61399,22,1188,22,1188,0,0,"-","-"
"63764","192.168.12.51",61400,22,1188,22,1188,0,0,"-","-"
"63765","192.168.12.51",61401,22,1188,22,1188,0,0,"-","-"
"63766","192.168.12.51",61402,22,1188,22,1188,0,0,"-","-"
"63767","192.168.12.51",61403,22,1188,22,1188,0,0,"-","-"
"63768","192.168.12.51",61404,22,1188,22,1188,0,0,"-","-"
"63769","192.168.12.51",61405,22,1188,22,1188,0,0,"-","-"
"63770","192.168.12.51",61406,22,1188,22,1188,0,0,"-","-"
"63771","192.168.12.51",61407,22,1188,22,1188,0,0,"-","-"
"63772","192.168.12.51",61408,22,1188,22,1188,0,0,"-","-"
"63773","192.168.12.51",61409,22,1188,22,1188,0,0,"-","-"
"63774","192.168.12.51",61410,22,1188,22,1188,0,0,"-","-"
"63775","192.168.12.51",61411,22,1188,22,1188,0,0,"-","-"
"63776","192.168.12.51",61412,22,1188,22,1188,0,0,"-","-"
"63777","192.168.12.51",61413,22,1188,22,1188,0,0,"-","-"
"63778","192.168.12.51",61414,22,1188,22,1188,0,0,"-","-"
"63779","192.168.12.51",61415,22,1188,22,1188,0,0,"-","-"
"63780","192.168.12.51",61416,22,1188,22,1188,0,0,"-","-"
"63781","192.168.12.51",61417,22,1188,22,1188,0,0,"-","-"
"63782","192.168.12.51",61418,22,1188,22,1188,0,0,"-","-"
"63783","192.168.12.51",61419,22,1188,22,1188,0,0,"-","-"
"63784","192.168.12.51",61420,22,1188,22,1188,0,0,"-","-"
"63785","192.168.12.51",61421,22,1188,22,1188,0,0,"-","-"
"63786","192.168.12.51",61422,22,1188,22,1188,0,0,"-","-"
"63787","192.168.12.51",61423,22,1188,22,1188,0,0,"-","-"
"63788","192.168.12.51",61424,22,1188,22,1188,0,0,"-","-"
"63789","192.168.12.51",61425,22,1188,22,1188,0,0,"-","-"
"63790","192.168.12.51",61426,22,1188,22,1188,0,0,"-","-"
"63791","192.168.12.51",61427,22,1188,22,1188,0,0,"-","-"
"63792","192.168.12.51",61428,22,1188,22,1188,0,0,"-","-"
"63793","192.168.12.51",61429,22,1188,22,1188,0,0,"-","-"
"63794","192.168.12.51",61430,22,1188,22,1188,0,0,"-","-"
"63795","192.168.12.51",61431,22,1188,22,1188,0,0,"-","-"
"63796","192.168.12.51",61432,22,1188,22,1188,0,0,"-","-"
"63797","192.168.12.51",61433,22,1188,22,1188,0,0,"-","-"
"63798","192.168.12.51",61434,22,1188,22,1188,0,0,"-","-"
"63799","192.168.12.51",61435,22,1188,22,1188,0,0,"-","-"
"63800","192.168.12.51",61436,22,1188,22,1188,0,0,"-","-"
"63801","192.168.12.51",61437,22,1188,22,1188,0,0,"-","-"
"63802","192.168.12.51",61438,22,1188,22,1188,0,0,"-","-"
"63803","192.168.12.51",61439,22,1188,22,1188,0,0,"-","-"
"63804","192.168.12.51",61440,22,1188,22,1188,0,0,"-","-"
"63805","192.168.12.51",61441,22,1188,22,1188,0,0,"-","-"
"63806","192.168.12.51",61442,22,1188,22,1188,0,0,"-","-"
"63807","192.168.12.51",61443,22,1188,22,1188,0,0,"-","-"
"63808","192.168.12.51",61444,22,1188,22,1188,0,0,"-","-"
"63809","192.168.12.51",61445,22,1188,22,1188,0,0,"-","-"
"63810","192.168.12.51",61446,22,1188,22,1188,0,0,"-","-"
"63811","192.168.12.51",61447,22,1188,22,1188,0,0,"-","-"
"63812","192.168.12.51",61448,22,1188,22,1188,0,0,"-","-"
"63813","192.168.12.51",61449,22,1188,22,1188,0,0,"-","-"
"63814","192.168.12.51",61450,22,1188,22,1188,0,0,"-","-"
"63815","192.168.12.51",61451,22,1188,22,1188,0,0,"-","-"
"63816","192.168.12.51",61452,22,1188,22,1188,0,0,"-","-"
"63817","192.168.12.51",61453,22,1188,22,1188,0,0,"-","-"
"63818","192.168.12.51",61454,22,1188,22,1188,0,0,"-","-"
"63819","192.168.12.51",61455,22,1188,22,1188,0,0,"-","-"
"63820","192.168.12.51",61456,22,1188,22,1188,0,0,"-","-"
"63821","192.168.12.51",61457,22,1188,22,1188,0,0,"-","-"
"63822","192.168.12.51",61458,22,1188,22,1188,0,0,"-","-"
"63823","192.168.12.51",61459,22,1188,22,1188,0,0,"-","-"
"63824","192.168.12.51",61460,22,1188,22,1188,0,0,"-","-"
"63825","192.168.12.51",61461,22,1188,22,1188,0,0,"-","-"
"63826","192.168.12.51",61462,22,1188,22,1188,0,0,"-","-"
"63827","192.168.12.51",61463,22,1188,22,1188,0,0,"-","-"
"63828","192.168.12.51",61464,22,1188,22,1188,0,0,"-","-"
"63829","192.168.12.51",61465,22,1188,22,1188,0,0,"-","-"
"63830","192.168.12.51",61466,22,1188,22,1188,0,0,"-","-"
"63831","192.168.12.51",61467,22,1188,22,1188,0,0,"-","-"
"63832","192.168.12.51",61468,22,1188,22,1188,0,0,"-","-"
"63833","192.168.12.51",61469,22,1188,22,1188,0,0,"-","-"
"63834","192.168.12.51",61470,22,1188,22,1188,0,0,"-","-"
"63835","192.168.12.51",61471,22,1188,22,1188,0,0,"-","-"
"63836","192.168.12.51",61472,22,1188,22,1188,0,0,"-","-"
"63837","192.168.12.51",61473,22,1188,22,1188,0,0,"-","-"
"63838","192.168.12.51",61474,22,1188,22,1188,0,0,"-","-"
"63839","192.168.12.51",61475,22,1188,22,1188,0,0,"-","-"
"63840","192.168.12.51",61476,22,1188,22,1188,0,0,"-","-"
"63841","192.168.12.51",61477,22,1188,22,1188,0,0,"-","-"
"63842","192.168.12.51",61478,22,1188,22,1188,0,0,"-","-"
"63843","192.168.12.51",61479,22,1188,22,1188,0,0,"-","-"
"63844","192.168.12.51",61480,22,1188,22,1188,0,0,"-","-"
"63845","192.168.12.51",61481,22,1188,22,1188,0,0,"-","-"
"63846","192.168.12.51",61482,22,1188,22,1188,0,0,"-","-"
"63847","192.168.12.51",61483,22,1188,22,1188,0,0,"-","-"
"63848","192.168.12.51",61484,22,1188,22,1188,0,0,"-","-"
"63849","192.168.12.51",61485,22,1188,22,1188,0,0,"-","-"
"63850","192.168.12.51",61486,22,1188,22,1188,0,0,"-","-"
"63851","192.168.12.51",61487,22,1188,22,1188,0,0,"-","-"
"63852","192.168.12.51",61488,22,1188,22,1188,0,0,"-","-"
"63853","192.168.12.51",61489,22,1188,22,1188,0,0,"-","-"
"63854","192.168.12.51",61490,22,1188,22,1188,0,0,"-","-"
"63855","192.168.12.51",61491,22,1188,22,1188,0,0,"-","-"
"63856","192.168.12.51",61492,22,1188,22,1188,0,0,"-","-"
"63857","192.168.12.51",61493,22,1188,22,1188,0,0,"-","-"
"63858","192.168.12.51",61494,22,1188,22,1188,0,0,"-","-"
"63859","192.168.12.51",61495,22,1188,22,1188,0,0,"-","-"
"63860","192.168.12.51",61496,22,1188,22,1188,0,0,"-","-"
"63861","192.168.12.51",61497,22,1188,22,1188,0,0,"-","-"
"63862","192.168.12.51",61498,22,1188,22,1188,0,0,"-","-"
"63863","192.168.12.51",61499,22,1188,22,1188,0,0,"-","-"
"63864","192.168.12.51",61500,22,1188,22,1188,0,0,"-","-"
"63865","192.168.12.51",61501,22,1188,22,1188,0,0,"-","-"
"63866","192.168.12.51",61502,22,1188,22,1188,0,0,"-","-"
"63867","192.168.12.51",61503,22,1188,22,1188,0,0,"-","-"
"63868","192.168.12.51",61504,22,1188,22,1188,0,0,"-","-"
"63869","192.168.12.51",61505,22,1188,22,1188,0,0,"-","-"
"63870","192.168.12.51",61506,22,1188,22,1188,0,0,"-","-"
"63871","192.168.12.51",61507,22,1188,22,1188,0,0,"-","-"
"63872","192.168.12.51",61508,22,1188,22,1188,0,0,"-","-"
"63873","192.168.12.51",61509,22,1188,22,1188,0,0,"-","-"
"63874","192.168.12.51",61510,22,1188,22,1188,0,0,"-","-"
"63875","192.168.12.51",61511,22,1188,22,1188,0,0,"-","-"
"63876","192.168.12.51",61512,22,1188,22,1188,0,0,"-","-"
"63877","192.168.12.51",61513,22,1188,22,1188,0,0,"-","-"
"63878","192.168.12.51",61514,22,1188,22,1188,0,0,"-","-"
"63879","192.168.12.51",61515,22,1188,22,1188,0,0,"-","-"
"63880","192.168.12.51",61516,22,1188,22,1188,0,0,"-","-"
"63881","192.168.12.51",61517,22,1188,22,1188,0,0,"-","-"
"63882","192.168.12.51",61518,22,1188,22,1188,0,0,"-","-"
"63883","192.168.12.51",61519,22,1188,22,1188,0,0,"-","-"
"63884","192.168.12.51",61520,22,1188,22,1188,0,0,"-","-"
"63885","192.168.12.51",61521,22,1188,22,1188,0,0,"-","-"
"63886","192.168.12.51",61522,22,1188,22,1188,0,0,"-","-"
"63887","192.168.12.51",61523,22,1188,22,1188,0,0,"-","-"
"63888","192.168.12.51",61524,22,1188,22,1188,0,0,"-","-"
"63889","192.168.12.51",61525,22,1188,22,1188,0,0,"-","-"
"63890","192.168.12.51",61526,22,1188,22,1188,0,0,"-","-"
"63891","192.168.12.51",61527,22,1188,22,1188,0,0,"-","-"
"63892","192.168.12.51",61528,22,1188,22,1188,0,0,"-","-"
"63893","192.168.12.51",61529,22,1188,22,1188,0,0,"-","-"
"63894","192.168.12.51",61530,22,1188,22,1188,0,0,"-","-"
"63895","192.168.12.51",61531,22,1188,22,1188,0,0,"-","-"
"63896","192.168.12.51",61532,22,1188,22,1188,0,0,"-","-"
"63897","192.168.12.51",61533,22,1188,22,1188,0,0,"-","-"
"63898","192.168.12.51",61534,22,1188,22,1188,0,0,"-","-"
"63899","192.168.12.51",61535,22,1188,22,1188,0,0,"-","-"
"63900","192.168.12.51",61536,22,1188,22,1188,0,0,"-","-"
"63901","192.168.12.51",61537,22,1188,22,1188,0,0,"-","-"
"63902","192.168.12.51",61538,22,1188,22,1188,0,0,"-","-"
"63903","192.168.12.51",61539,22,1188,22,1188,0,0,"-","-"
"63904","192.168.12.51",61540,22,1188,22,1188,0,0,"-","-"
"63905","192.168.12.51",61541,22,1188,22,1188,0,0,"-","-"
"63906","192.168.12.51",61542,22,1188,22,1188,0,0,"-","-"
"63907","192.168.12.51",61543,22,1188,22,1188,0,0,"-","-"
"63908","192.168.12.51",61544,22,1188,22,1188,0,0,"-","-"
"63909","192.168.12.51",61545,22,1188,22,1188,0,0,"-","-"
"63910","192.168.12.51",61546,22,1188,22,1188,0,0,"-","-"
"63911","192.168.12.51",61547,22,1188,22,1188,0,0,"-","-"
"63912","192.168.12.51",61548,22,1188,22,1188,0,0,"-","-"
"63913","192.168.12.51",61549,22,1188,22,1188,0,0,"-","-"
"63914","192.168.12.51",61550,22,1188,22,1188,0,0,"-","-"
"63915","192.168.12.51",61551,22,1188,22,1188,0,0,"-","-"
"63916","192.168.12.51",61552,22,1188,22,1188,0,0,"-","-"
"63917","192.168.12.51",61553,22,1188,22,1188,0,0,"-","-"
"63918","192.168.12.51",61554,22,1188,22,1188,0,0,"-","-"
"63919","192.168.12.51",61555,22,1188,22,1188,0,0,"-","-"
"63920","192.168.12.51",61556,22,1188,22,1188,0,0,"-","-"
"63921","192.168.12.51",61557,22,1188,22,1188,0,0,"-","-"
"63922","192.168.12.51",61558,22,1188,22,1188,0,0,"-","-"
"63923","192.168.12.51",61559,22,1188,22,1188,0,0,"-","-"
"63924","192.168.12.51",61560,22,1188,22,1188,0,0,"-","-"
"63925","192.168.12.51",61561,22,1188,22,1188,0,0,"-","-"
"63926","192.168.12.51",61562,22,1188,22,1188,0,0,"-","-"
"63927","192.168.12.51",61563,22,1188,22,1188,0,0,"-","-"
"63928","192.168.12.51",61564,22,1188,22,1188,0,0,"-","-"
"63929","192.168.12.51",61565,22,1188,22,1188,0,0,"-","-"
"63930","192.168.12.51",61566,22,1188,22,1188,0,0,"-","-"
"63931","192.168.12.51",61567,22,1188,22,1188,0,0,"-","-"
"63932","192.168.12.51",61568,22,1188,22,1188,0,0,"-","-"
"63933","192.168.12.51",61569,22,1188,22,1188,0,0,"-","-"
"63934","192.168.12.51",61570,22,1188,22,1188,0,0,"-","-"
"63935","192.168.12.51",61571,22,1188,22,1188,0,0,"-","-"
"63936","192.168.12.51",61572,22,1188,22,1188,0,0,"-","-"
"63937","192.168.12.51",61573,22,1188,22,1188,0,0,"-","-"
"63938","192.168.12.51",61574,22,1188,22,1188,0,0,"-","-"
"63939","192.168.12.51",61575,22,1188,22,1188,0,0,"-","-"
"63940","192.168.12.51",61576,22,1188,22,1188,0,0,"-","-"
"63941","192.168.12.51",61577,22,1188,22,1188,0,0,"-","-"
"63942","192.168.12.51",61578,22,1188,22,1188,0,0,"-","-"
"63943","192.168.12.51",61579,22,1188,22,1188,0,0,"-","-"
"63944","192.168.12.51",61580,22,1188,22,1188,0,0,"-","-"
"63945","192.168.12.51",61581,22,1188,22,1188,0,0,"-","-"
"63946","192.168.12.51",61582,22,1188,22,1188,0,0,"-","-"
"63947","192.168.12.51",61583,22,1188,22,1188,0,0,"-","-"
"63948","192.168.12.51",61584,22,1188,22,1188,0,0,"-","-"
"63949","192.168.12.51",61585,22,1188,22,1188,0,0,"-","-"
"63950","192.168.12.51",61586,22,1188,22,1188,0,0,"-","-"
"63951","192.168.12.51",61587,22,1188,22,1188,0,0,"-","-"
"63952","192.168.12.51",61588,22,1188,22,1188,0,0,"-","-"
"63953","192.168.12.51",61589,22,1188,22,1188,0,0,"-","-"
"63954","192.168.12.51",61590,22,1188,22,1188,0,0,"-","-"
"63955","192.168.12.51",61591,22,1188,22,1188,0,0,"-","-"
"63956","192.168.12.51",61592,22,1188,22,1188,0,0,"-","-"
"63957","192.168.12.51",61593,22,1188,22,1188,0,0,"-","-"
"63958","192.168.12.51",61594,22,1188,22,1188,0,0,"-","-"
"63959","192.168.12.51",61595,22,1188,22,1188,0,0,"-","-"
"63960","192.168.12.51",61596,22,1188,22,1188,0,0,"-","-"
"63961","192.168.12.51",61597,22,1188,22,1188,0,0,"-","-"
"63962","192.168.12.51",61598,22,1188,22,1188,0,0,"-","-"
"63963","192.168.12.51",61599,22,1188,22,1188,0,0,"-","-"
"63964","192.168.12.51",61600,22,1188,22,1188,0,0,"-","-"
"63965","192.168.12.51",61601,22,1188,22,1188,0,0,"-","-"
"63966","192.168.12.51",61602,22,1188,22,1188,0,0,"-","-"
"63967","192.168.12.51",61603,22,1188,22,1188,0,0,"-","-"
"63968","192.168.12.51",61604,22,1188,22,1188,0,0,"-","-"
"63969","192.168.12.51",61605,22,1188,22,1188,0,0,"-","-"
"63970","192.168.12.51",61606,22,1188,22,1188,0,0,"-","-"
"63971","192.168.12.51",61607,22,1188,22,1188,0,0,"-","-"
"63972","192.168.12.51",61608,22,1188,22,1188,0,0,"-","-"
"63973","192.168.12.51",61609,22,1188,22,1188,0,0,"-","-"
"63974","192.168.12.51",61610,22,1188,22,1188,0,0,"-","-"
"63975","192.168.12.51",61611,22,1188,22,1188,0,0,"-","-"
"63976","192.168.12.51",61612,22,1188,22,1188,0,0,"-","-"
"63977","192.168.12.51",61613,22,1188,22,1188,0,0,"-","-"
"63978","192.168.12.51",61614,22,1188,22,1188,0,0,"-","-"
"63979","192.168.12.51",61615,22,1188,22,1188,0,0,"-","-"
"63980","192.168.12.51",61616,22,1188,22,1188,0,0,"-","-"
"63981","192.168.12.51",61617,22,1188,22,1188,0,0,"-","-"
"63982","192.168.12.51",61618,22,1188,22,1188,0,0,"-","-"
"63983","192.168.12.51",61619,22,1188,22,1188,0,0,"-","-"
"63984","192.168.12.51",61620,22,1188,22,1188,0,0,"-","-"
"63985","192.168.12.51",61621,22,1188,22,1188,0,0,"-","-"
"63986","192.168.12.51",61622,22,1188,22,1188,0,0,"-","-"
"63987","192.168.12.51",61623,22,1188,22,1188,0,0,"-","-"
"63988","192.168.12.51",61624,22,1188,22,1188,0,0,"-","-"
"63989","192.168.12.51",61625,22,1188,22,1188,0,0,"-","-"
"63990","192.168.12.51",61626,22,1188,22,1188,0,0,"-","-"
"63991","192.168.12.51",61627,22,1188,22,1188,0,0,"-","-"
"63992","192.168.12.51",61628,22,1188,22,1188,0,0,"-","-"
"63993","192.168.12.51",61629,22,1188,22,1188,0,0,"-","-"
"63994","192.168.12.51",61630,22,1188,22,1188,0,0,"-","-"
"63995","192.168.12.51",61631,22,1188,22,1188,0,0,"-","-"
"63996","192.168.12.51",61632,22,1188,22,1188,0,0,"-","-"
"63997","192.168.12.51",61633,22,1188,22,1188,0,0,"-","-"
"63998","192.168.12.51",61634,22,1188,22,1188,0,0,"-","-"
"63999","192.168.12.51",61635,22,1188,22,1188,0,0,"-","-"
"64000","192.168.12.51",61636,22,1188,22,1188,0,0,"-","-"
"64001","192.168.12.51",61637,22,1188,22,1188,0,0,"-","-"
"64002","192.168.12.51",61638,22,1188,22,1188,0,0,"-","-"
"64003","192.168.12.51",61639,22,1188,22,1188,0,0,"-","-"
"64004","192.168.12.51",61640,22,1188,22,1188,0,0,"-","-"
"64005","192.168.12.51",61641,22,1188,22,1188,0,0,"-","-"
"64006","192.168.12.51",61642,22,1188,22,1188,0,0,"-","-"
"64007","192.168.12.51",61643,22,1188,22,1188,0,0,"-","-"
"64008","192.168.12.51",61644,22,1188,22,1188,0,0,"-","-"
"64009","192.168.12.51",61645,22,1188,22,1188,0,0,"-","-"
"64010","192.168.12.51",61646,22,1188,22,1188,0,0,"-","-"
"64011","192.168.12.51",61647,22,1188,22,1188,0,0,"-","-"
"64012","192.168.12.51",61648,21,1134,21,1134,0,0,"-","-"
"64013","192.168.12.51",61649,21,1134,21,1134,0,0,"-","-"
"64014","192.168.12.51",61650,21,1134,21,1134,0,0,"-","-"
"64015","192.168.12.51",61651,21,1134,21,1134,0,0,"-","-"
